"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.396535824E2,1.933808330E1,-9.918640551E1,2.281116229E3,2.273280273E3,1.470000029E0,2.831000061E2,9.775489270E-1,3.790092468E0,2.500000000E0,2.900000000E1
6.406530904E2,1.933808466E1,-9.918642087E1,2.281205856E3,2.273369873E3,1.649999976E0,2.790000000E2,9.791393095E-1,3.790092468E0,2.542956591E0,3.200000000E1
6.416530186E2,1.933808644E1,-9.918643591E1,2.281206615E3,2.273370605E3,1.519999981E0,2.815000000E2,9.807059440E-1,3.790092468E0,2.691812754E0,3.200000000E1
6.426537828E2,1.933808808E1,-9.918645074E1,2.280886328E3,2.273050293E3,1.529999971E0,2.777999878E2,9.822620648E-1,3.790092468E0,2.972666502E0,3.200000000E1
6.436533266E2,1.933809084E1,-9.918646528E1,2.280490354E3,2.272654297E3,1.559999943E0,2.860000000E2,9.837432374E-1,3.790092468E0,3.255524158E0,3.200000000E1
6.446530811E2,1.933809337E1,-9.918647914E1,2.280278462E3,2.272442383E3,1.539999962E0,2.793999939E2,9.851500855E-1,3.790092468E0,3.533680439E0,3.100000000E1
6.456535188E2,1.933809537E1,-9.918649238E1,2.280490397E3,2.272654297E3,1.529999971E0,2.782000122E2,9.864998553E-1,3.790092468E0,3.603055716E0,3.100000000E1
6.466531574E2,1.933809612E1,-9.918650522E1,2.281033390E3,2.273197266E3,1.429999948E0,2.777999878E2,9.880361699E-1,3.790092468E0,3.338310242E0,3.000000000E1
6.476535111E2,1.933809841E1,-9.918651966E1,2.281922085E3,2.274085938E3,1.529999971E0,2.867999878E2,9.897325472E-1,3.790092468E0,3.219065666E0,3.100000000E1
6.486539560E2,1.933810047E1,-9.918653568E1,2.282338616E3,2.274502441E3,1.539999962E0,2.826000061E2,9.914655006E-1,3.790092468E0,3.296977043E0,3.300000000E1
6.496535760E2,1.933810197E1,-9.918655212E1,2.282974387E3,2.275138184E3,1.549999952E0,2.732000122E2,9.931948005E-1,3.790092468E0,3.314318895E0,3.300000000E1
6.506535782E2,1.933810421E1,-9.918656843E1,2.282650684E3,2.274814453E3,1.590000033E0,2.861000061E2,9.947834546E-1,3.790092468E0,3.583046675E0,3.400000000E1
6.516534762E2,1.933810771E1,-9.918658311E1,2.281945871E3,2.274109619E3,1.519999981E0,2.760000000E2,9.962514268E-1,3.790092468E0,3.101834774E0,3.400000000E1
6.526530596E2,1.933810754E1,-9.918659710E1,2.282343848E3,2.274507568E3,1.519999981E0,2.677000122E2,9.977470006E-1,3.790092468E0,3.009973526E0,3.400000000E1
6.536533086E2,1.933810900E1,-9.918661127E1,2.282550172E3,2.274713867E3,1.570000052E0,2.815000000E2,9.991503777E-1,3.790092468E0,3.206544161E0,3.400000000E1
6.546536706E2,1.933811115E1,-9.918662445E1,2.282337547E3,2.274501221E3,1.440000057E0,2.881000061E2,1.000524316E0,3.790092468E0,3.312784672E0,3.200000000E1
6.556534568E2,1.933811348E1,-9.918663731E1,2.281887127E3,2.274050781E3,1.509999990E0,2.843999939E2,1.002010429E0,3.790092468E0,3.381940842E0,3.300000000E1
6.566538110E2,1.933811600E1,-9.918665122E1,2.281967227E3,2.274130859E3,1.539999962E0,2.812999878E2,1.003574796E0,3.790092468E0,3.508364916E0,3.200000000E1
6.576533336E2,1.933811715E1,-9.918666608E1,2.281369598E3,2.273533203E3,1.539999962E0,2.773999939E2,1.005118629E0,3.790092468E0,3.466794014E0,3.200000000E1
6.586531594E2,1.933811895E1,-9.918668067E1,2.281527581E3,2.273691162E3,1.379999995E0,2.857000122E2,1.006683324E0,3.790092468E0,3.425367355E0,3.300000000E1
6.596535432E2,1.933812148E1,-9.918669534E1,2.282060564E3,2.274224121E3,1.529999971E0,2.856000061E2,1.008316742E0,3.790092468E0,3.292544603E0,3.400000000E1
6.606539499E2,1.933812336E1,-9.918671078E1,2.281814008E3,2.273977539E3,1.549999952E0,2.791000061E2,1.010013816E0,3.790092468E0,3.351648092E0,3.500000000E1
6.616533803E2,1.933812492E1,-9.918672687E1,2.282821116E3,2.274984619E3,1.549999952E0,2.877000122E2,1.011555637E0,3.790092468E0,3.379373550E0,3.400000000E1
6.626538222E2,1.933812759E1,-9.918674129E1,2.283420748E3,2.275584229E3,1.509999990E0,2.983999939E2,1.013106123E0,3.790092468E0,3.109452486E0,3.400000000E1
6.636536710E2,1.933813028E1,-9.918675579E1,2.283252558E3,2.275416016E3,1.570000052E0,2.872999878E2,1.014690251E0,3.790092468E0,3.293496132E0,3.500000000E1
6.646535594E2,1.933813098E1,-9.918677087E1,2.283687156E3,2.275850586E3,1.570000052E0,2.747000122E2,1.016250435E0,3.790092468E0,3.294504881E0,3.400000000E1
6.656533770E2,1.933813213E1,-9.918678569E1,2.283994068E3,2.276157471E3,1.549999952E0,2.812999878E2,1.017771811E0,3.790092468E0,3.413765430E0,3.400000000E1
6.666537220E2,1.933813428E1,-9.918680001E1,2.283838330E3,2.276001709E3,1.539999962E0,2.837999878E2,1.019267874E0,3.790092468E0,3.517621279E0,3.300000000E1
6.676533634E2,1.933813578E1,-9.918681418E1,2.284227758E3,2.276391113E3,1.519999981E0,2.770000000E2,1.020668213E0,3.790092468E0,3.660202265E0,3.300000000E1
6.686538292E2,1.933813842E1,-9.918682723E1,2.285065181E3,2.277228516E3,1.470000029E0,2.840000000E2,1.022143949E0,3.790092468E0,3.530480862E0,3.300000000E1
6.696536383E2,1.933814130E1,-9.918684096E1,2.285014176E3,2.277177490E3,1.539999962E0,2.837999878E2,1.023669682E0,3.790092468E0,3.598185778E0,3.200000000E1
6.706539253E2,1.933814473E1,-9.918685504E1,2.285262975E3,2.277426270E3,1.539999962E0,2.865000000E2,1.025118255E0,3.790092468E0,3.988091946E0,3.300000000E1
6.716539818E2,1.933814779E1,-9.918686846E1,2.284654108E3,2.276817383E3,1.450000048E0,2.856000061E2,1.026584149E0,3.790092468E0,3.689111948E0,3.300000000E1
6.726535332E2,1.933815406E1,-9.918688075E1,2.284180974E3,2.276344238E3,1.590000033E0,2.987999878E2,1.028191486E0,3.790092468E0,3.462482214E0,3.300000000E1
6.736538192E2,1.933816239E1,-9.918689327E1,2.282368724E3,2.274531982E3,1.559999943E0,2.867999878E2,1.029716886E0,3.790092468E0,3.298084259E0,3.300000000E1
6.746536356E2,1.933816832E1,-9.918690638E1,2.282092369E3,2.274255615E3,1.529999971E0,2.852999878E2,1.031187569E0,3.790092468E0,3.606305599E0,3.300000000E1
6.756538893E2,1.933817305E1,-9.918691947E1,2.280555763E3,2.272718994E3,1.460000038E0,2.861000061E2,1.032643231E0,3.790092468E0,3.285505772E0,3.200000000E1
6.766538033E2,1.933817752E1,-9.918693251E1,2.280339958E3,2.272503174E3,1.529999971E0,2.840000000E2,1.034197831E0,3.790092468E0,3.395541430E0,3.400000000E1
6.776534989E2,1.933818111E1,-9.918694683E1,2.279771863E3,2.271935059E3,1.539999962E0,2.837000122E2,1.035803912E0,3.790092468E0,3.524373055E0,3.300000000E1
6.786534744E2,1.933818212E1,-9.918696210E1,2.280749430E3,2.272912598E3,1.490000010E0,2.738999939E2,1.037426762E0,3.790092468E0,3.448346376E0,3.300000000E1
6.796531581E2,1.933818076E1,-9.918697750E1,2.281327589E3,2.273490723E3,1.490000010E0,2.680000000E2,1.039026423E0,3.790092468E0,3.600975037E0,3.400000000E1
6.806536631E2,1.933817942E1,-9.918699268E1,2.280546616E3,2.272709717E3,1.500000000E0,2.732000122E2,1.040551150E0,3.790092468E0,3.553528309E0,3.500000000E1
6.816532012E2,1.933818058E1,-9.918700716E1,2.279930431E3,2.272093506E3,1.450000048E0,2.806000061E2,1.042047954E0,3.790092468E0,3.520215273E0,3.300000000E1
6.826536233E2,1.933818369E1,-9.918702104E1,2.280050325E3,2.272213379E3,1.529999971E0,2.831000061E2,1.043644664E0,3.790092468E0,3.559171677E0,3.200000000E1
6.836537855E2,1.933818416E1,-9.918703625E1,2.280650940E3,2.272813965E3,1.570000052E0,2.700000000E2,1.045244010E0,3.790092468E0,3.628037930E0,3.200000000E1
6.846537717E2,1.933818321E1,-9.918705146E1,2.281209321E3,2.273372314E3,1.470000029E0,2.683999939E2,1.046809856E0,3.790092468E0,3.482518196E0,3.300000000E1
6.856535153E2,1.933818226E1,-9.918706635E1,2.281968874E3,2.274131836E3,1.490000010E0,2.675000000E2,1.048381150E0,3.790092468E0,3.379912853E0,3.500000000E1
6.866535016E2,1.933818348E1,-9.918708127E1,2.281831938E3,2.273994873E3,1.519999981E0,2.773999939E2,1.049992940E0,3.790092468E0,3.314919472E0,3.400000000E1
6.876534090E2,1.933818405E1,-9.918709662E1,2.282508237E3,2.274671143E3,1.549999952E0,2.662000122E2,1.051591772E0,3.790092468E0,3.094637394E0,3.400000000E1
6.886538018E2,1.933818303E1,-9.918711182E1,2.283245818E3,2.275408691E3,1.549999952E0,2.652000122E2,1.053124296E0,3.790092468E0,3.069023132E0,3.400000000E1
6.896536020E2,1.933817910E1,-9.918712582E1,2.284583989E3,2.276746826E3,1.559999943E0,2.436999969E2,1.054729590E0,3.790092468E0,3.128825188E0,3.400000000E1
6.906534812E2,1.933817645E1,-9.918714086E1,2.283996134E3,2.276158936E3,1.669999957E0,2.597000122E2,1.056391316E0,3.790092468E0,3.091308594E0,3.200000000E1
6.916537544E2,1.933817892E1,-9.918715648E1,2.283700994E3,2.275863770E3,1.639999986E0,2.777000122E2,1.058046017E0,3.790092468E0,3.215639353E0,3.100000000E1
6.926534471E2,1.933818431E1,-9.918717118E1,2.283894614E3,2.276057373E3,1.570000052E0,2.823999939E2,1.059509391E0,3.790092468E0,3.285751581E0,2.900000000E1
6.936532402E2,1.933818739E1,-9.918718474E1,2.284579448E3,2.276742188E3,1.549999952E0,2.690000000E2,1.060972084E0,3.790092468E0,3.041325808E0,3.000000000E1
6.946536386E2,1.933819056E1,-9.918719827E1,2.284105103E3,2.276267822E3,1.559999943E0,2.748999939E2,1.062345876E0,3.790092468E0,2.987577677E0,3.100000000E1
6.956529938E2,1.933819349E1,-9.918721099E1,2.284407123E3,2.276569824E3,1.500000000E0,2.742999878E2,1.063663521E0,3.790092468E0,3.095107079E0,3.100000000E1
6.966533799E2,1.933819610E1,-9.918722324E1,2.283433265E3,2.275595947E3,1.509999990E0,2.705000000E2,1.065070036E0,3.790092468E0,3.067633152E0,3.200000000E1
6.976534170E2,1.933820047E1,-9.918723582E1,2.283789481E3,2.275952148E3,1.549999952E0,2.845000000E2,1.066649919E0,3.790092468E0,3.001356125E0,3.300000000E1
6.986535285E2,1.933820842E1,-9.918724830E1,2.282872251E3,2.275034912E3,1.529999971E0,2.933999939E2,1.068299773E0,3.790092468E0,3.043334484E0,3.300000000E1
6.996533704E2,1.933821623E1,-9.918726167E1,2.282491889E3,2.274654541E3,1.509999990E0,2.915000000E2,1.069887596E0,3.790092468E0,3.082586527E0,3.200000000E1
7.006531132E2,1.933822109E1,-9.918727590E1,2.282007043E3,2.274169678E3,1.519999981E0,2.848999939E2,1.071473094E0,3.790092468E0,3.105072975E0,3.200000000E1
7.016533240E2,1.933822466E1,-9.918729053E1,2.281870345E3,2.274032959E3,1.529999971E0,2.786000061E2,1.073065724E0,3.790092468E0,3.086054564E0,3.200000000E1
7.026532256E2,1.933822714E1,-9.918730548E1,2.282299812E3,2.274462402E3,1.519999981E0,2.785000000E2,1.074626335E0,3.790092468E0,3.352301836E0,3.100000000E1
7.036535558E2,1.933822940E1,-9.918732016E1,2.282301301E3,2.274463867E3,1.519999981E0,2.797999878E2,1.076182533E0,3.790092468E0,3.672681332E0,3.000000000E1
7.046537688E2,1.933823221E1,-9.918733469E1,2.282578911E3,2.274741455E3,1.519999981E0,2.808999939E2,1.077718840E0,3.790092468E0,3.983913422E0,2.700000000E1
7.056538104E2,1.933823278E1,-9.918734932E1,2.282205403E3,2.274367920E3,1.440000057E0,2.792000122E2,1.079366291E0,3.790092468E0,3.422313690E0,2.500000000E1
7.066531805E2,1.933823200E1,-9.918736500E1,2.282747428E3,2.274909912E3,1.480000019E0,2.776000061E2,1.081027553E0,3.790092468E0,3.186981201E0,2.700000000E1
7.076531510E2,1.933823297E1,-9.918738080E1,2.282260397E3,2.274422852E3,1.539999962E0,2.853999939E2,1.082822827E0,3.790092468E0,3.021522284E0,2.800000000E1
7.086536518E2,1.933823354E1,-9.918739790E1,2.281320488E3,2.273482910E3,1.570000052E0,2.727000122E2,1.084625261E0,3.790092468E0,2.841598749E0,2.500000000E1
7.096532880E2,1.933823260E1,-9.918741505E1,2.281313200E3,2.273475586E3,1.490000010E0,2.717000122E2,1.086410121E0,3.790092468E0,2.679134130E0,2.700000000E1
7.106538104E2,1.933823598E1,-9.918743168E1,2.281314934E3,2.273477295E3,1.710000038E0,2.950000000E2,1.088268424E0,3.790092468E0,2.774662733E0,2.900000000E1
7.116534631E2,1.933823910E1,-9.918744908E1,2.281469747E3,2.273632080E3,1.580000043E0,2.822999878E2,1.090115422E0,3.790092468E0,2.733016253E0,2.900000000E1
7.126532898E2,1.933824168E1,-9.918746647E1,2.281432666E3,2.273594971E3,1.450000048E0,2.866000061E2,1.091931294E0,3.790092468E0,2.642719269E0,3.000000000E1
7.136534996E2,1.933824459E1,-9.918748350E1,2.281254226E3,2.273416504E3,1.509999990E0,2.878999939E2,1.093647315E0,9.935046196E0,2.598639965E0,2.900000000E1
7.146538799E2,1.933824746E1,-9.918749957E1,2.282306009E3,2.274468262E3,1.480000019E0,2.848999939E2,1.095204270E0,9.935046196E0,2.546411276E0,3.100000000E1
7.156531138E2,1.933824860E1,-9.918751436E1,2.282782598E3,2.274944824E3,1.470000029E0,2.791000061E2,1.096829611E0,9.935046196E0,2.557171822E0,3.100000000E1
7.166530909E2,1.933825178E1,-9.918752948E1,2.282522367E3,2.274684570E3,1.559999943E0,2.902999878E2,1.098486709E0,9.935046196E0,2.642641544E0,3.200000000E1
7.176536696E2,1.933825555E1,-9.918754476E1,2.283040699E3,2.275202881E3,1.490000010E0,2.902000122E2,1.100103986E0,9.935046196E0,2.500000000E0,3.200000000E1
7.186537796E2,1.933825833E1,-9.918755989E1,2.282918897E3,2.275081055E3,1.539999962E0,2.825000000E2,1.101696066E0,9.935046196E0,2.604010105E0,3.100000000E1
7.196533536E2,1.933825942E1,-9.918757502E1,2.282109354E3,2.274271484E3,1.519999981E0,2.802000122E2,1.103296644E0,9.935046196E0,2.695131302E0,3.100000000E1
7.206539449E2,1.933825905E1,-9.918759027E1,2.281863535E3,2.274025635E3,1.559999943E0,2.695000000E2,1.104869429E0,9.935046196E0,2.781289577E0,3.100000000E1
7.216530973E2,1.933825957E1,-9.918760525E1,2.282148476E3,2.274310547E3,1.450000048E0,2.793999939E2,1.106387511E0,9.935046196E0,2.605311155E0,3.100000000E1
7.226539527E2,1.933826108E1,-9.918761963E1,2.281914126E3,2.274076172E3,1.529999971E0,2.773999939E2,1.107877194E0,9.935046196E0,2.778902292E0,2.600000000E1
7.236535242E2,1.933826273E1,-9.918763372E1,2.281755214E3,2.273917236E3,1.519999981E0,2.791000061E2,1.109292740E0,9.935046196E0,3.087577105E0,2.500000000E1
7.246539084E2,1.933826292E1,-9.918764721E1,2.281625114E3,2.273787109E3,1.519999981E0,2.757000122E2,1.110765878E0,9.935046196E0,2.892508268E0,2.400000000E1
7.256538039E2,1.933826241E1,-9.918766124E1,2.282060445E3,2.274222412E3,1.480000019E0,2.787999878E2,1.112276679E0,9.935046196E0,2.851803780E0,2.700000000E1
7.266538626E2,1.933826290E1,-9.918767563E1,2.282530932E3,2.274692871E3,1.519999981E0,2.817999878E2,1.113781444E0,9.935046196E0,2.868570089E0,2.800000000E1
7.276539580E2,1.933826235E1,-9.918768996E1,2.283362992E3,2.275524902E3,1.509999990E0,2.715000000E2,1.115248700E0,9.935046196E0,2.996339321E0,3.000000000E1
7.286531048E2,1.933826340E1,-9.918770390E1,2.283620342E3,2.275782227E3,1.559999943E0,2.872999878E2,1.116731034E0,9.935046196E0,2.847796679E0,3.100000000E1
7.296531610E2,1.933826385E1,-9.918771802E1,2.283434089E3,2.275595947E3,1.580000043E0,2.717999878E2,1.118178100E0,9.935046196E0,2.974045277E0,3.100000000E1
7.306537360E2,1.933826535E1,-9.918773172E1,2.283573029E3,2.275734863E3,1.509999990E0,2.856000061E2,1.119654734E0,9.935046196E0,2.906787634E0,3.100000000E1
7.316529493E2,1.933826688E1,-9.918774570E1,2.284029108E3,2.276190918E3,1.570000052E0,2.751000061E2,1.121254529E0,9.935046196E0,2.859746218E0,2.900000000E1
7.326530599E2,1.933826215E1,-9.918776010E1,2.283979587E3,2.276141357E3,1.720000029E0,2.446000061E2,1.122354513E0,9.935046196E0,2.966545582E0,2.900000000E1
7.336530312E2,1.933825912E1,-9.918777008E1,2.284467406E3,2.276629150E3,7.400000095E-1,2.692999878E2,1.123180243E0,9.935046196E0,3.321170330E0,2.700000000E1
7.346537274E2,1.933826030E1,-9.918777785E1,2.284344128E3,2.276505859E3,9.900000095E-1,2.808999939E2,1.124380466E0,9.935046196E0,3.172310829E0,2.400000000E1
7.356534329E2,1.933826215E1,-9.918778912E1,2.284370757E3,2.276532471E3,1.399999976E0,2.787000122E2,1.125622606E0,9.935046196E0,3.230075598E0,2.800000000E1
7.366531673E2,1.933826359E1,-9.918780086E1,2.283328785E3,2.275490479E3,1.159999967E0,2.815000000E2,1.126837978E0,9.935046196E0,3.235857010E0,2.900000000E1
7.376535525E2,1.933826582E1,-9.918781220E1,2.281622504E3,2.273784180E3,1.200000048E0,2.847000122E2,1.128131195E0,9.935046196E0,3.359932423E0,3.000000000E1
7.386538747E2,1.933826772E1,-9.918782436E1,2.281298305E3,2.273459961E3,1.250000000E0,2.831000061E2,1.129548892E0,9.935046196E0,3.579571486E0,3.000000000E1
7.396532814E2,1.933826894E1,-9.918783781E1,2.281259510E3,2.273421143E3,1.269999981E0,2.801000061E2,1.131021549E0,9.935046196E0,3.623312473E0,3.100000000E1
7.406536596E2,1.933827012E1,-9.918785179E1,2.280868178E3,2.273029785E3,1.320000052E0,2.755000000E2,1.132385601E0,1.011168480E1,3.898467064E0,2.900000000E1
7.416539096E2,1.933827192E1,-9.918786465E1,2.280707310E3,2.272868896E3,1.190000057E0,2.803999939E2,1.133814358E0,9.971097946E0,3.641906261E0,2.900000000E1
7.426533200E2,1.933827410E1,-9.918787807E1,2.280777156E3,2.272938721E3,1.240000010E0,2.862999878E2,1.135319395E0,9.958640099E0,3.561935425E0,2.800000000E1
7.436530679E2,1.933827733E1,-9.918789200E1,2.280417557E3,2.272579102E3,1.269999981E0,2.912999878E2,1.137110504E0,1.006838512E1,3.573958397E0,2.800000000E1
7.446530875E2,1.933827830E1,-9.918790904E1,2.280554796E3,2.272716309E3,1.259999990E0,2.798999939E2,1.138796591E0,9.935046196E0,3.472282171E0,2.700000000E1
7.456535211E2,1.933827832E1,-9.918792511E1,2.279736224E3,2.271897705E3,1.230000019E0,2.728999939E2,1.140356308E0,9.935046196E0,3.386155605E0,2.700000000E1
7.466535449E2,1.933827735E1,-9.918793994E1,2.280136890E3,2.272298340E3,1.190000057E0,2.677999878E2,1.141895342E0,9.935046196E0,3.311023712E0,2.700000000E1
7.476538244E2,1.933827688E1,-9.918795460E1,2.280080280E3,2.272241699E3,1.169999957E0,2.787999878E2,1.143370848E0,9.935046196E0,3.224362850E0,2.800000000E1
7.486539887E2,1.933827745E1,-9.918796865E1,2.280022689E3,2.272184082E3,1.179999948E0,2.795000000E2,1.144949627E0,9.935046196E0,3.153218985E0,3.000000000E1
7.496538699E2,1.933827813E1,-9.918798368E1,2.280710217E3,2.272871582E3,1.220000029E0,2.713999939E2,1.146689507E0,9.935046196E0,2.955090046E0,3.000000000E1
7.506530157E2,1.933828291E1,-9.918799947E1,2.280522982E3,2.272684326E3,1.299999952E0,2.857999878E2,1.148403466E0,9.935046196E0,2.721973896E0,3.000000000E1
7.516536442E2,1.933828846E1,-9.918801471E1,2.280673634E3,2.272834961E3,1.250000000E0,2.855000000E2,1.150004120E0,9.935046196E0,2.712630749E0,3.000000000E1
7.526539467E2,1.933829231E1,-9.918802941E1,2.280260324E3,2.272421631E3,1.279999971E0,2.797000122E2,1.151493412E0,9.935046196E0,2.708734751E0,3.000000000E1
7.536534747E2,1.933829520E1,-9.918804327E1,2.279640472E3,2.271801758E3,1.220000029E0,2.786000061E2,1.152884518E0,9.935046196E0,2.602398634E0,3.200000000E1
7.546536386E2,1.933829784E1,-9.918805623E1,2.279271595E3,2.271432861E3,1.259999990E0,2.811000061E2,1.154250307E0,9.935046196E0,2.685791016E0,3.000000000E1
7.556535806E2,1.933830045E1,-9.918806895E1,2.278883187E3,2.271044434E3,1.240000010E0,2.803999939E2,1.155629540E0,9.935046196E0,2.710572958E0,3.000000000E1
7.566539065E2,1.933830148E1,-9.918808205E1,2.278679109E3,2.270840332E3,1.250000000E0,2.766000061E2,1.156993578E0,9.935046196E0,2.631671906E0,3.000000000E1
7.576535719E2,1.933830217E1,-9.918809503E1,2.278297053E3,2.270458252E3,1.269999981E0,2.802999878E2,1.158248237E0,9.935046196E0,2.558710098E0,3.000000000E1
7.586537687E2,1.933830307E1,-9.918810695E1,2.277844926E3,2.270006104E3,1.220000029E0,2.870000000E2,1.159617789E0,9.935046196E0,2.595268726E0,2.900000000E1
7.596534607E2,1.933830428E1,-9.918811994E1,2.278041726E3,2.270202881E3,1.259999990E0,2.842999878E2,1.161048855E0,9.935046196E0,3.002472639E0,2.700000000E1
7.606532412E2,1.933830308E1,-9.918813352E1,2.278400642E3,2.270561768E3,1.269999981E0,2.732999878E2,1.162422328E0,9.935046196E0,3.303103209E0,2.900000000E1
7.616534263E2,1.933830163E1,-9.918814652E1,2.279157263E3,2.271318359E3,1.240000010E0,2.780000000E2,1.163756282E0,9.935046196E0,3.506012917E0,2.900000000E1
7.626531747E2,1.933830107E1,-9.918815922E1,2.279607485E3,2.271768555E3,1.230000019E0,2.780000000E2,1.165071449E0,9.935046196E0,3.739334345E0,3.000000000E1
7.636535050E2,1.933830362E1,-9.918817146E1,2.278886556E3,2.271047607E3,1.250000000E0,2.927000122E2,1.166330478E0,9.935046196E0,3.954276562E0,3.000000000E1
7.646530312E2,1.933830465E1,-9.918818341E1,2.279023296E3,2.271184326E3,1.200000048E0,2.880000000E2,1.167659526E0,9.935046196E0,3.946735859E0,3.000000000E1
7.656537882E2,1.933830505E1,-9.918819607E1,2.279134648E3,2.271295654E3,1.240000010E0,2.825000000E2,1.169122453E0,9.935046196E0,4.191329479E0,2.800000000E1
7.666534434E2,1.933830317E1,-9.918820987E1,2.278265051E3,2.270426025E3,1.309999943E0,2.598999939E2,1.170632859E0,9.935046196E0,4.113039494E0,2.600000000E1
7.676537707E2,1.933830398E1,-9.918822424E1,2.279185732E3,2.271346680E3,1.259999990E0,2.683999939E2,1.172126598E0,9.935046196E0,4.065687180E0,2.600000000E1
7.686534787E2,1.933830705E1,-9.918823810E1,2.278901328E3,2.271062256E3,1.230000019E0,2.641000061E2,1.173638973E0,9.935046196E0,4.083949566E0,2.600000000E1
7.696530328E2,1.933831199E1,-9.918825153E1,2.277642310E3,2.269803223E3,1.259999990E0,2.697000122E2,1.175171517E0,9.935046196E0,3.969057560E0,2.600000000E1
7.706530838E2,1.933831754E1,-9.918826490E1,2.277639883E3,2.269800781E3,1.220000029E0,2.850000000E2,1.176743858E0,9.935046196E0,3.680594444E0,2.600000000E1
7.716534043E2,1.933832356E1,-9.918827846E1,2.277668705E3,2.269829590E3,1.259999990E0,2.887000122E2,1.178412817E0,9.935046196E0,3.647939920E0,2.700000000E1
7.726538114E2,1.933832934E1,-9.918829314E1,2.276768818E3,2.268929688E3,1.279999971E0,2.868999939E2,1.180063545E0,9.935046196E0,3.717301607E0,2.700000000E1
7.736537899E2,1.933833331E1,-9.918830830E1,2.276577921E3,2.268738770E3,1.269999981E0,2.803999939E2,1.181729663E0,9.935046196E0,3.778664351E0,2.700000000E1
7.746535441E2,1.933833809E1,-9.918832335E1,2.276677794E3,2.268838623E3,1.289999962E0,2.882000122E2,1.183445866E0,9.935046196E0,3.642655373E0,2.800000000E1
7.756537861E2,1.933834282E1,-9.918833892E1,2.277205158E3,2.269365967E3,1.320000052E0,2.810000000E2,1.185221352E0,9.935046196E0,3.715240002E0,2.800000000E1
7.766530375E2,1.933834927E1,-9.918835440E1,2.277601902E3,2.269762695E3,1.330000043E0,2.911000061E2,1.187085097E0,9.935046196E0,3.689663649E0,2.800000000E1
7.776532434E2,1.933835939E1,-9.918836856E1,2.277274759E3,2.269435547E3,1.389999986E0,3.083999939E2,1.188901184E0,9.935046196E0,3.493819475E0,2.800000000E1
7.786537237E2,1.933836754E1,-9.918838356E1,2.276679067E3,2.268839844E3,1.429999948E0,2.860000000E2,1.190586039E0,9.935046196E0,3.542588472E0,2.900000000E1
7.796531845E2,1.933837290E1,-9.918839858E1,2.276544563E3,2.268705322E3,1.299999952E0,2.842999878E2,1.192294632E0,9.935046196E0,3.734520674E0,2.900000000E1
7.806530072E2,1.933837784E1,-9.918841400E1,2.276884426E3,2.269045166E3,1.350000024E0,2.817999878E2,1.193912379E0,9.935046196E0,3.921205282E0,2.900000000E1
7.816535559E2,1.933838039E1,-9.918842918E1,2.278201589E3,2.270362305E3,1.330000043E0,2.740000000E2,1.195458487E0,9.935046196E0,4.107449532E0,3.000000000E1
7.826538115E2,1.933838297E1,-9.918844366E1,2.278074414E3,2.270235107E3,1.379999995E0,2.847000122E2,1.197090546E0,9.935046196E0,4.031147003E0,2.900000000E1
7.836539151E2,1.933838497E1,-9.918845907E1,2.278797585E3,2.270958252E3,1.350000024E0,2.735000000E2,1.198739088E0,9.935046196E0,3.991968393E0,2.800000000E1
7.846530045E2,1.933838696E1,-9.918847464E1,2.279530277E3,2.271690918E3,1.320000052E0,2.768999939E2,1.200463602E0,9.935046196E0,3.969249487E0,2.900000000E1
7.856536924E2,1.933838994E1,-9.918849077E1,2.280347929E3,2.272508545E3,1.389999986E0,2.762999878E2,1.202134072E0,9.935046196E0,3.799703360E0,2.900000000E1
7.866533986E2,1.933839280E1,-9.918850640E1,2.280721489E3,2.272882080E3,1.370000005E0,2.750000000E2,1.203636422E0,9.935046196E0,4.001375675E0,2.800000000E1
7.876531731E2,1.933839676E1,-9.918852009E1,2.280387034E3,2.272547607E3,1.370000005E0,2.817999878E2,1.205097411E0,9.935046196E0,3.933104038E0,2.800000000E1
7.886535912E2,1.933839998E1,-9.918853359E1,2.279922454E3,2.272083008E3,1.309999943E0,2.776000061E2,1.206488787E0,9.935046196E0,3.685396194E0,2.800000000E1
7.896535102E2,1.933840332E1,-9.918854637E1,2.279947618E3,2.272108154E3,1.360000014E0,2.817999878E2,1.207932853E0,9.935046196E0,4.018214226E0,3.000000000E1
7.906536894E2,1.933840680E1,-9.918855963E1,2.280173467E3,2.272333984E3,1.399999976E0,2.672000122E2,1.209528617E0,9.935046196E0,3.929298401E0,2.900000000E1
7.916534801E2,1.933841273E1,-9.918857348E1,2.280796283E3,2.272956787E3,1.429999948E0,2.853999939E2,1.211170965E0,9.935046196E0,4.207680225E0,2.800000000E1
7.926538657E2,1.933841943E1,-9.918858743E1,2.280568513E3,2.272729004E3,1.370000005E0,2.863999939E2,1.212772828E0,9.935046196E0,4.473678589E0,2.900000000E1
7.936538731E2,1.933842196E1,-9.918860246E1,2.280450861E3,2.272611328E3,1.360000014E0,2.742999878E2,1.214427809E0,3.790092468E0,4.213712215E0,2.900000000E1
