"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.688611534E2,1.935027132E1,-9.917330639E1,2.261427454E3,2.253644957E3,3.123974235E0,1.958640751E2,3.196246313E0,7.999999856E0,6.526680957E0,-1.000000000E0
6.698611339E2,1.935024030E1,-9.917331074E1,2.261650505E3,2.253867929E3,2.876911516E0,1.912502399E2,3.199612677E0,7.999999880E0,6.497228858E0,-1.000000000E0
6.708611150E2,1.935021254E1,-9.917332353E1,2.261854936E3,2.254072272E3,2.853693170E0,1.973197364E2,3.202774945E0,7.999999881E0,6.437464222E0,-1.000000000E0
6.718610960E2,1.935018493E1,-9.917333079E1,2.262499569E3,2.254716828E3,2.692775564E0,1.954942042E2,3.207360254E0,7.999999844E0,6.339206081E0,-1.000000000E0
6.728610764E2,1.935014431E1,-9.917333832E1,2.262295909E3,2.254513062E3,3.704627359E0,1.913055722E2,3.212399943E0,7.999999712E0,6.334539446E0,-1.000000000E0
6.738610572E2,1.935010184E1,-9.917335510E1,2.260299458E3,2.252516481E3,4.392310397E0,1.920515089E2,3.214584724E0,7.999999690E0,6.270357426E0,-1.000000000E0
6.748610371E2,1.935008269E1,-9.917335973E1,2.259521096E3,2.251738067E3,3.468419570E0,1.938966954E2,3.218463936E0,7.999999785E0,6.614219933E0,-1.000000000E0
6.758610178E2,1.935004904E1,-9.917336951E1,2.259968232E3,2.252185108E3,3.161671751E0,1.962304780E2,3.222877397E0,7.999999692E0,6.608355214E0,-1.000000000E0
6.768609979E2,1.935000936E1,-9.917336869E1,2.260648235E3,2.252865022E3,3.501580678E0,1.866366265E2,3.227569885E0,7.999999578E0,6.715608545E0,-1.000000000E0
6.778609778E2,1.934996828E1,-9.917337893E1,2.261200500E3,2.253417174E3,3.895950007E0,1.883933096E2,3.230802316E0,7.999999695E0,6.473612823E0,-1.000000000E0
6.788609576E2,1.934994018E1,-9.917338682E1,2.259980420E3,2.252197015E3,3.342963893E0,1.884681161E2,3.236402452E0,7.999999907E0,6.098118520E0,-1.000000000E0
6.798609381E2,1.934989066E1,-9.917339653E1,2.260916335E3,2.253132799E3,4.289158276E0,1.887345996E2,3.240516638E0,8.000000075E0,6.583491441E0,-1.000000000E0
6.808609176E2,1.934985473E1,-9.917340591E1,2.262477842E3,2.254694206E3,4.298382110E0,1.926362117E2,3.243055754E0,8.000000158E0,6.407754015E0,-1.000000000E0
6.818608971E2,1.934983512E1,-9.917341830E1,2.263015276E3,2.255231572E3,3.501816175E0,2.008167410E2,3.247868777E0,8.000000184E0,6.575475797E0,-1.000000000E0
6.828608770E2,1.934979320E1,-9.917342972E1,2.263238912E3,2.255455090E3,4.094104130E0,1.976953371E2,3.251424257E0,8.000000278E0,6.517788308E0,-1.000000000E0
6.838608577E2,1.934976141E1,-9.917343342E1,2.262999894E3,2.255215993E3,3.988815144E0,1.889775829E2,3.254476068E0,8.000000261E0,6.536295152E0,-1.000000000E0
6.848608367E2,1.934973557E1,-9.917344323E1,2.262626300E3,2.254842321E3,3.366374228E0,1.866165395E2,3.256966408E0,8.000000016E0,6.565218433E0,-1.000000000E0
6.858608167E2,1.934971359E1,-9.917344775E1,2.261842960E3,2.254058922E3,2.573641522E0,1.870487005E2,3.259128743E0,7.999999996E0,6.412646946E0,-1.000000000E0
6.868607955E2,1.934969414E1,-9.917344784E1,2.261523984E3,2.253739903E3,2.110210615E0,1.888949488E2,3.264444941E0,7.999999948E0,6.504921439E0,-1.000000000E0
6.878607757E2,1.934964635E1,-9.917344931E1,2.262439886E3,2.254655693E3,3.612201225E0,1.867772241E2,3.267440684E0,7.999999960E0,6.510990095E0,-1.000000000E0
6.888607552E2,1.934961944E1,-9.917345069E1,2.263330019E3,2.255545762E3,3.261199196E0,1.865243317E2,3.270993192E0,7.999999898E0,6.346941260E0,-1.000000000E0
6.898607352E2,1.934958749E1,-9.917345105E1,2.263113446E3,2.255329116E3,3.283873811E0,1.839038046E2,3.272432662E0,7.999999914E0,6.298025552E0,-1.000000000E0
6.908607138E2,1.934957456E1,-9.917345051E1,2.263219610E3,2.255435252E3,2.157988960E0,1.816126039E2,3.273873499E0,7.999999890E0,6.331905279E0,-1.000000000E0
6.918606925E2,1.934957860E1,-9.917343746E1,2.262588988E3,2.254804665E3,7.021352906E-1,1.439767901E2,3.276450464E0,7.999999988E0,6.542116124E0,-1.000000000E0
6.928606722E2,1.934957448E1,-9.917341329E1,2.263132637E3,2.255348352E3,1.335604238E0,1.006961038E2,3.284262203E0,8.000000061E0,6.368543630E0,-1.000000000E0
6.938606519E2,1.934953092E1,-9.917335488E1,2.261872052E3,2.254087784E3,4.464026303E0,1.195246986E2,3.290438656E0,8.000000007E0,6.415654200E0,-1.000000000E0
6.948606312E2,1.934947795E1,-9.917333715E1,2.261905482E3,2.254121130E3,5.032739392E0,1.477317880E2,3.295504165E0,7.999999824E0,6.175398388E0,-1.000000000E0
6.958606104E2,1.934943561E1,-9.917335495E1,2.263915642E3,2.256131159E3,4.510529281E0,1.765459237E2,3.298699836E0,7.999999797E0,6.379670687E0,-1.000000000E0
6.968605894E2,1.934940698E1,-9.917335759E1,2.264003731E3,2.256219178E3,3.459489343E0,1.803178342E2,3.302512154E0,7.999999828E0,6.460185980E0,-1.000000000E0
6.978605685E2,1.934937271E1,-9.917335875E1,2.263058281E3,2.255273648E3,3.070977593E0,1.794672426E2,3.309642754E0,7.999999824E0,6.367683138E0,-1.000000000E0
6.988605480E2,1.934930917E1,-9.917336796E1,2.262865588E3,2.255080794E3,4.509808774E0,1.848096675E2,3.315875768E0,7.999999699E0,6.511949403E0,-1.000000000E0
6.998605272E2,1.934925380E1,-9.917337717E1,2.262901208E3,2.255116270E3,5.144864585E0,1.890723803E2,3.322235590E0,7.999999811E0,6.317737593E0,-1.000000000E0
7.008605065E2,1.934919692E1,-9.917338361E1,2.262992659E3,2.255207580E3,5.528709796E0,1.879978914E2,3.328465264E0,7.999999739E0,6.224061569E0,-1.000000000E0
7.018604852E2,1.934914149E1,-9.917339222E1,2.263419410E3,2.255634188E3,5.673353084E0,1.890314542E2,3.334242735E0,7.999999784E0,6.163735379E0,-1.000000000E0
7.028604641E2,1.934909046E1,-9.917340259E1,2.263581834E3,2.255796477E3,5.574311496E0,1.910680471E2,3.338385439E0,7.999999673E0,6.190617714E0,-1.000000000E0
7.038604439E2,1.934905372E1,-9.917340914E1,2.263795245E3,2.256009792E3,4.502090873E0,1.894631692E2,3.344427812E0,7.999999650E0,6.586760299E0,-1.000000000E0
7.048604223E2,1.934899953E1,-9.917341333E1,2.263509042E3,2.255723457E3,4.933621614E0,1.849115547E2,3.350452836E0,7.999999584E0,6.789197162E0,-1.000000000E0
7.058604015E2,1.934894655E1,-9.917342539E1,2.264179102E3,2.256393374E3,5.305795848E0,1.884741899E2,3.357286932E0,7.999999655E0,7.141598744E0,-1.000000000E0
7.068603855E2,1.934888598E1,-9.917343642E1,2.264122597E3,2.256336710E3,5.963457255E0,1.897964838E2,3.363866701E0,7.999999677E0,7.062356072E0,-1.000000000E0
7.078603592E2,1.934882763E1,-9.917344685E1,2.264385840E3,2.256599801E3,6.001516392E0,1.899618254E2,3.369944831E0,7.999999479E0,6.870645987E0,-1.000000000E0
7.088603386E2,1.934877358E1,-9.917345551E1,2.264045496E3,2.256259317E3,5.763294906E0,1.891585880E2,3.375749772E0,7.999999400E0,6.894554482E0,-1.000000000E0
7.098603176E2,1.934872177E1,-9.917346233E1,2.263863669E3,2.256077359E3,5.489597376E0,1.882415524E2,3.382578663E0,7.999999404E0,6.923052149E0,-1.000000000E0
7.108602966E2,1.934866058E1,-9.917346785E1,2.264218667E3,2.256432209E3,6.016406127E0,1.876952023E2,3.388385518E0,7.999999418E0,7.137933943E0,-1.000000000E0
7.118602800E2,1.934860874E1,-9.917347454E1,2.264505636E3,2.256719047E3,5.792623943E0,1.870831599E2,3.394684488E0,7.999999435E0,7.303173305E0,-1.000000000E0
7.128602544E2,1.934855261E1,-9.917348263E1,2.264134219E3,2.256347488E3,5.948304576E0,1.870025688E2,3.401328258E0,7.999999456E0,7.096960746E0,-1.000000000E0
7.138602335E2,1.934849406E1,-9.917349522E1,2.264093942E3,2.256307053E3,6.249006496E0,1.904237628E2,3.408001045E0,7.999999421E0,6.962653503E0,-1.000000000E0
7.148602126E2,1.934843470E1,-9.917350462E1,2.263858343E3,2.256071301E3,6.475937017E0,1.895373583E2,3.414175366E0,7.999999469E0,6.848113824E0,-1.000000000E0
7.158601912E2,1.934837984E1,-9.917351366E1,2.263859797E3,2.256072613E3,6.249209650E0,1.897380521E2,3.420374564E0,7.999999452E0,6.650699799E0,-1.000000000E0
7.168601707E2,1.934832480E1,-9.917352307E1,2.263605694E3,2.255818367E3,6.241444680E0,1.898455213E2,3.426318886E0,7.999999490E0,6.375563483E0,-1.000000000E0
7.178601494E2,1.934827134E1,-9.917352376E1,2.263646267E3,2.255858817E3,6.159235511E0,1.879972902E2,3.433133061E0,7.999999554E0,6.235532486E0,-1.000000000E0
7.188601282E2,1.934821006E1,-9.917352304E1,2.263463234E3,2.255675648E3,5.475001630E0,1.868428338E2,3.439490564E0,7.999999893E0,3.714190991E0,-1.000000000E0
7.198601075E2,1.934815392E1,-9.917353446E1,2.263398349E3,2.255610613E3,5.750761715E0,1.886478321E2,3.446662714E0,7.999999891E0,3.910920501E0,-1.000000000E0
7.208600855E2,1.934809104E1,-9.917354971E1,2.263167050E3,2.255379142E3,6.221647729E0,1.890146044E2,3.453000138E0,7.999999871E0,4.059646258E0,-1.000000000E0
7.218600652E2,1.934803487E1,-9.917355992E1,2.262963011E3,2.255174956E3,6.042531169E0,1.887096351E2,3.459512672E0,7.999999886E0,4.048366206E0,-1.000000000E0
7.228600441E2,1.934797754E1,-9.917357266E1,2.263006270E3,2.255218060E3,6.062161958E0,1.906726459E2,3.465939422E0,7.999999887E0,4.069306345E0,-1.000000000E0
7.238600225E2,1.934791979E1,-9.917357034E1,2.263414376E3,2.255626040E3,5.877183405E0,1.852460008E2,3.473014443E0,7.999999896E0,4.142942927E0,-1.000000000E0
7.248600012E2,1.934785663E1,-9.917357850E1,2.263124800E3,2.255336305E3,6.346618612E0,1.888146086E2,3.479320028E0,7.999999874E0,4.178304773E0,-1.000000000E0
7.258599805E2,1.934780049E1,-9.917358699E1,2.263018518E3,2.255229879E3,6.198839359E0,1.902436917E2,3.485793198E0,7.999999874E0,4.334999656E0,-1.000000000E0
7.268599591E2,1.934774246E1,-9.917359189E1,2.262748726E3,2.254959946E3,6.007148095E0,1.888471489E2,3.491466363E0,7.999999840E0,4.563120531E0,-1.000000000E0
7.278599383E2,1.934769241E1,-9.917360241E1,2.262643956E3,2.254855042E3,5.320939388E0,1.899942743E2,3.498015076E0,7.999999807E0,4.573865736E0,-1.000000000E0
7.288599172E2,1.934763407E1,-9.917361090E1,2.262429505E3,2.254640443E3,5.703347912E0,1.899557853E2,3.504872216E0,7.999999718E0,4.487667684E0,-1.000000000E0
7.298598965E2,1.934757490E1,-9.917362932E1,2.262349890E3,2.254560658E3,6.175594825E0,1.946398280E2,3.511557233E0,7.999999615E0,4.411785122E0,-1.000000000E0
7.308598752E2,1.934751479E1,-9.917363040E1,2.261910281E3,2.254120910E3,6.158457914E0,1.868119637E2,3.518646987E0,7.999999676E0,4.238856783E0,-1.000000000E0
7.318598535E2,1.934745127E1,-9.917363625E1,2.261899622E3,2.254110096E3,6.535998463E0,1.862753096E2,3.525251606E0,7.999999742E0,3.991881513E0,-1.000000000E0
7.328598324E2,1.934739202E1,-9.917364074E1,2.261901656E3,2.254111987E3,6.271285471E0,1.844412500E2,3.533224286E0,7.999999777E0,3.875535849E0,-1.000000000E0
7.338598119E2,1.934732189E1,-9.917365653E1,2.261735221E3,2.253945362E3,6.626492048E0,1.885004708E2,3.540273156E0,7.999999736E0,3.884148661E0,-1.000000000E0
7.348597907E2,1.934725917E1,-9.917366629E1,2.261892511E3,2.254102491E3,6.669725758E0,1.875977557E2,3.546956200E0,7.999999745E0,3.756592317E0,-1.000000000E0
7.358597695E2,1.934719955E1,-9.917367435E1,2.262077930E3,2.254287760E3,6.542937526E0,1.872333004E2,3.553893576E0,7.999999745E0,3.819200451E0,-1.000000000E0
7.368597481E2,1.934713793E1,-9.917368474E1,2.262182681E3,2.254392351E3,6.685950597E0,1.868288706E2,3.561181502E0,7.999999760E0,3.885157085E0,-1.000000000E0
7.378597270E2,1.934707386E1,-9.917369938E1,2.262169923E3,2.254379419E3,6.759520178E0,1.894097293E2,3.567650545E0,7.999999756E0,3.672177104E0,-1.000000000E0
7.388597063E2,1.934701619E1,-9.917370748E1,2.262149818E3,2.254359168E3,6.447889906E0,1.869532626E2,3.574140581E0,7.999999775E0,3.719981238E0,-1.000000000E0
7.398596840E2,1.934695815E1,-9.917371402E1,2.262159193E3,2.254368399E3,6.434509597E0,1.863187618E2,3.580891951E0,7.999999778E0,3.801542803E0,-1.000000000E0
7.408596629E2,1.934689811E1,-9.917372356E1,2.261986611E3,2.254195661E3,6.452400689E0,1.899867856E2,3.584907703E0,7.999999738E0,3.860949571E0,-1.000000000E0
7.418596421E2,1.934686424E1,-9.917373684E1,2.262112421E3,2.254321369E3,5.876392621E0,1.882040151E2,3.592024954E0,7.999999627E0,6.457996545E0,-1.000000000E0
7.428596213E2,1.934680066E1,-9.917374473E1,2.262240956E3,2.254449744E3,6.338800150E0,1.867879849E2,3.598680482E0,7.999999624E0,6.474565408E0,-1.000000000E0
7.438596003E2,1.934674150E1,-9.917375436E1,2.262039408E3,2.254248043E3,6.495761449E0,1.874945581E2,3.604448186E0,7.999999593E0,6.505841289E0,-1.000000000E0
7.448595825E2,1.934669109E1,-9.917376729E1,2.261805512E3,2.254014008E3,6.054874505E0,1.906166182E2,3.610351594E0,7.999999569E0,6.569038517E0,-1.000000000E0
7.458595580E2,1.934663813E1,-9.917377125E1,2.262167494E3,2.254375863E3,5.771887180E0,1.876160097E2,3.615788881E0,7.999999625E0,6.633912256E0,-1.000000000E0
7.468595362E2,1.934658924E1,-9.917377217E1,2.261768145E3,2.253976402E3,5.440746550E0,1.845651195E2,3.621624442E0,7.999999683E0,6.685820465E0,-1.000000000E0
7.478595152E2,1.934653727E1,-9.917377996E1,2.261481397E3,2.253689520E3,5.487532258E0,1.868641951E2,3.628131408E0,7.999999623E0,6.605668322E0,-1.000000000E0
7.488594939E2,1.934647999E1,-9.917379266E1,2.261402885E3,2.253610854E3,5.835488579E0,1.899999465E2,3.634198798E0,7.999999658E0,6.463896389E0,-1.000000000E0
7.498594731E2,1.934642575E1,-9.917379890E1,2.261563081E3,2.253770915E3,5.836515099E0,1.889663229E2,3.640235132E0,7.999999625E0,6.523353251E0,-1.000000000E0
7.508594514E2,1.934637221E1,-9.917380842E1,2.261361479E3,2.253569173E3,5.818729691E0,1.901985630E2,3.645709415E0,7.999999730E0,6.410413560E0,-1.000000000E0
7.518594315E2,1.934632348E1,-9.917381586E1,2.261282095E3,2.253489664E3,5.489738430E0,1.898986004E2,3.651752314E0,7.999999739E0,6.382941022E0,-1.000000000E0
7.528594109E2,1.934626932E1,-9.917382059E1,2.261640765E3,2.253848202E3,5.600610626E0,1.868559368E2,3.656894220E0,7.999999691E0,6.481596137E0,-1.000000000E0
7.538593881E2,1.934622327E1,-9.917382506E1,2.261449819E3,2.253657143E3,5.227194551E0,1.857993162E2,3.663126691E0,7.999999493E0,6.698733548E0,-1.000000000E0
7.548593678E2,1.934616827E1,-9.917383648E1,2.261548381E3,2.253755559E3,5.796343293E0,1.883982910E2,3.667474023E0,7.999999726E0,6.273296754E0,-1.000000000E0
7.558593458E2,1.934613114E1,-9.917384946E1,2.262168177E3,2.254375244E3,4.703869308E0,1.934901567E2,3.671411325E0,7.999999802E0,6.156968280E0,-1.000000000E0
7.568593253E2,1.934609598E1,-9.917385389E1,2.261746064E3,2.253953043E3,3.805626502E0,1.906590456E2,3.674181076E0,7.999999755E0,6.357859962E0,-1.000000000E0
7.578593036E2,1.934607173E1,-9.917385994E1,2.261853585E3,2.254060497E3,2.662602507E0,1.924132975E2,3.678018022E0,7.999999861E0,6.569955331E0,-1.000000000E0
7.588592820E2,1.934603735E1,-9.917386313E1,2.260762680E3,2.252969508E3,2.932238178E0,1.898420870E2,3.679630209E0,7.999999844E0,6.785162099E0,-1.000000000E0
7.598592620E2,1.934602412E1,-9.917386940E1,2.260684378E3,2.252891164E3,1.796670644E0,1.975123546E2,3.680946399E0,7.999999890E0,6.658982111E0,-1.000000000E0
7.608592399E2,1.934601409E1,-9.917387606E1,2.260631752E3,2.252838502E3,1.230804665E0,2.027364026E2,3.682518673E0,7.999999934E0,6.888872768E0,-1.000000000E0
7.618592188E2,1.934600496E1,-9.917388750E1,2.260515293E3,2.252722000E3,1.126550800E0,2.119927254E2,3.682812264E0,7.999999933E0,6.949922201E0,-1.000000000E0
7.628591983E2,1.934600299E1,-9.917388937E1,2.260580032E3,2.252786731E3,4.952385997E-1,2.144276567E2,3.683080668E0,7.999999961E0,7.112280095E0,-1.000000000E0
7.638591770E2,1.934600485E1,-9.917388774E1,2.260292127E3,2.252498834E3,1.088988455E-1,2.144276572E2,3.683234190E0,7.999999993E0,6.849287540E0,-1.000000000E0
7.648614064E2,1.934600420E1,-9.917388903E1,2.260426042E3,2.252632744E3,2.852234795E-1,2.144276568E2,3.683359735E0,7.999999983E0,6.416524716E0,-1.000000000E0
7.658614172E2,1.934600491E1,-9.917388810E1,2.260407302E3,2.252614007E3,0.000000000E0,2.144276571E2,3.683595009E0,8.000000000E0,6.437484521E0,-1.000000000E0
7.668613933E2,1.934600289E1,-9.917388877E1,2.260582117E3,2.252788817E3,5.465708252E-2,2.144276569E2,3.683706589E0,7.999999997E0,6.780781377E0,-1.000000000E0
7.678614043E2,1.934600204E1,-9.917388821E1,2.260679114E3,2.252885813E3,2.838409790E-2,2.144276571E2,3.684064693E0,7.999999999E0,6.549888992E0,-1.000000000E0
7.688614147E2,1.934599888E1,-9.917388887E1,2.260517802E3,2.252724492E3,9.081401393E-2,2.144276569E2,3.684191822E0,7.999999996E0,6.449751475E0,-1.000000000E0
7.698613955E2,1.934599848E1,-9.917388773E1,2.260624267E3,2.252830959E3,4.383369519E-2,2.144276573E2,3.684242813E0,7.999999998E0,6.358816791E0,-1.000000000E0
7.708614061E2,1.934599824E1,-9.917388732E1,2.260729303E3,2.252935995E3,2.087446113E-2,2.144276575E2,3.684341844E0,7.999999999E0,6.438746827E0,-1.000000000E0
7.718614179E2,1.934599747E1,-9.917388779E1,2.260721655E3,2.252928345E3,2.212067538E-2,2.144276573E2,3.685597551E0,7.999999999E0,6.274283388E0,-1.000000000E0
7.728613980E2,1.934598660E1,-9.917388453E1,2.260677229E3,2.252883901E3,1.148555763E0,1.765212646E2,3.687363032E0,7.999999962E0,6.101123065E0,-1.000000000E0
7.738614142E2,1.934597113E1,-9.917388830E1,2.260749508E3,2.252956137E3,1.814540347E0,1.830576565E2,3.690559263E0,7.999999917E0,6.251792865E0,-1.000000000E0
7.748614300E2,1.934594351E1,-9.917389676E1,2.260552342E3,2.252758891E3,2.866024711E0,1.904552063E2,3.693275073E0,7.999999888E0,6.337764332E0,-1.000000000E0
7.758614131E2,1.934591941E1,-9.917390094E1,2.261028545E3,2.253235032E3,2.917896042E0,1.899389674E2,3.696632172E0,7.999999903E0,6.294160719E0,-1.000000000E0
7.768614237E2,1.934588922E1,-9.917390110E1,2.260991081E3,2.253197499E3,3.189990415E0,1.814447096E2,3.699952385E0,7.999999885E0,6.166210519E0,-1.000000000E0
7.778614362E2,1.934585936E1,-9.917390094E1,2.260943416E3,2.253149768E3,3.324010239E0,1.794265272E2,3.703066085E0,7.999999920E0,6.345775860E0,-1.000000000E0
7.788614161E2,1.934583247E1,-9.917390923E1,2.261099311E3,2.253305585E3,3.210862615E0,1.920115609E2,3.705862854E0,7.999999913E0,6.388361273E0,-1.000000000E0
7.798614038E2,1.934580906E1,-9.917391897E1,2.261098474E3,2.253304676E3,2.641567519E0,2.010869233E2,3.709331345E0,7.999999881E0,6.472074880E0,-1.000000000E0
7.808613878E2,1.934578053E1,-9.917393235E1,2.261153944E3,2.253360055E3,3.108785477E0,2.018211317E2,3.713177001E0,7.999999770E0,6.444780924E0,-1.000000000E0
7.818613734E2,1.934574641E1,-9.917393831E1,2.260554007E3,2.252760029E3,3.480667690E0,1.944292198E2,3.716962258E0,7.999999822E0,6.442689045E0,-1.000000000E0
7.828613575E2,1.934571237E1,-9.917393889E1,2.260453805E3,2.252659749E3,3.673742632E0,1.868582735E2,3.721140816E0,7.999999798E0,6.569211408E0,-1.000000000E0
7.838613424E2,1.934567491E1,-9.917393572E1,2.260511445E3,2.252717310E3,3.914472198E0,1.804187659E2,3.726715544E0,7.999999832E0,6.516611029E0,-1.000000000E0
7.848613263E2,1.934562514E1,-9.917394206E1,2.260865466E3,2.253071207E3,4.799334934E0,1.849746840E2,3.731077926E0,7.999999874E0,6.784978605E0,-1.000000000E0
7.858613105E2,1.934558652E1,-9.917394941E1,2.260811586E3,2.253017225E3,4.592326451E0,1.883216847E2,3.735950589E0,7.999999893E0,6.735577351E0,-1.000000000E0
7.868612942E2,1.934554296E1,-9.917395447E1,2.261182641E3,2.253388171E3,4.716456536E0,1.868746782E2,3.741042805E0,7.999999898E0,6.508444588E0,-1.000000000E0
7.878612771E2,1.934549723E1,-9.917395698E1,2.261253073E3,2.253458495E3,4.916733011E0,1.845338140E2,3.746400130E0,7.999999919E0,6.349393268E0,-1.000000000E0
7.888612595E2,1.934544912E1,-9.917395970E1,2.261299613E3,2.253504920E3,5.143786936E0,1.835841153E2,3.751299621E0,7.999999850E0,6.203570771E0,-1.000000000E0
7.898612428E2,1.934540569E1,-9.917396762E1,2.261386520E3,2.253591713E3,5.028190326E0,1.855333302E2,3.756834027E0,7.999999835E0,6.743942558E0,-1.000000000E0
7.908612250E2,1.934535658E1,-9.917397620E1,2.261162848E3,2.253367914E3,5.214086255E0,1.879589846E2,3.762093987E0,7.999999986E0,6.664416400E0,-1.000000000E0
7.918612069E2,1.934530940E1,-9.917397983E1,2.260977323E3,2.253182275E3,5.170271588E0,1.864178096E2,3.768179353E0,7.999999989E0,6.522409618E0,-1.000000000E0
7.928611895E2,1.934525544E1,-9.917398950E1,2.260802972E3,2.253007782E3,5.581009322E0,1.881001516E2,3.773996299E0,7.999999851E0,6.786490999E0,-1.000000000E0
7.938611720E2,1.934520371E1,-9.917399771E1,2.261088245E3,2.253292923E3,5.675209148E0,1.882393702E2,3.779366004E0,7.999999865E0,6.688141963E0,-1.000000000E0
7.948611541E2,1.934515623E1,-9.917400704E1,2.261159036E3,2.253363587E3,5.531082021E0,1.900366675E2,3.784585974E0,7.999999720E0,6.893322960E0,-1.000000000E0
7.958611351E2,1.934510936E1,-9.917401000E1,2.261253232E3,2.253457672E3,5.354044550E0,1.868648686E2,3.790859549E0,7.999999802E0,6.864672286E0,-1.000000000E0
7.968611171E2,1.934505343E1,-9.917401782E1,2.261338316E3,2.253542613E3,5.740598775E0,1.861413527E2,3.796758929E0,7.999999735E0,6.869738051E0,-1.000000000E0
7.978610975E2,1.934500044E1,-9.917402063E1,2.261718254E3,2.253922427E3,5.782705978E0,1.839115404E2,3.801937063E0,7.999999737E0,6.750142216E0,-1.000000000E0
7.988610787E2,1.934495492E1,-9.917403106E1,2.261666572E3,2.253870620E3,5.415255958E0,1.880695293E2,3.808244776E0,7.999999716E0,6.650611752E0,-1.000000000E0
7.998610603E2,1.934489822E1,-9.917403272E1,2.261442014E3,2.253645931E3,5.674334893E0,1.855024313E2,3.814415329E0,7.999999655E0,6.695034057E0,-1.000000000E0
8.008610407E2,1.934484362E1,-9.917404326E1,2.262238530E3,2.254442303E3,5.798993412E0,1.874893616E2,3.820638240E0,7.999999775E0,6.924343435E0,-1.000000000E0
8.018610218E2,1.934478796E1,-9.917404944E1,2.262539027E3,2.254742662E3,5.910482244E0,1.863511011E2,3.826340607E0,7.999999837E0,6.863860707E0,-1.000000000E0
8.028610026E2,1.934473753E1,-9.917405928E1,2.262344833E3,2.254548334E3,5.728706575E0,1.875046445E2,3.831852420E0,7.999999735E0,6.727506160E0,-1.000000000E0
8.038609841E2,1.934468823E1,-9.917406470E1,2.262695217E3,2.254898596E3,5.539385081E0,1.864867384E2,3.837220242E0,7.999999615E0,6.936575922E0,-1.000000000E0
8.048609643E2,1.934464121E1,-9.917407629E1,2.261998935E3,2.254202185E3,5.429596041E0,1.896070195E2,3.843847497E0,7.999999744E0,6.632191750E0,-1.000000000E0
8.058609444E2,1.934458192E1,-9.917408280E1,2.262667049E3,2.254870152E3,5.957842996E0,1.876459208E2,3.850117484E0,7.999999880E0,6.653730708E0,-1.000000000E0
8.068609251E2,1.934452569E1,-9.917408718E1,2.262674794E3,2.254877761E3,6.092515527E0,1.856863542E2,3.856026545E0,7.999999853E0,6.531165325E0,-1.000000000E0
8.078609055E2,1.934447364E1,-9.917409854E1,2.262759947E3,2.254962774E3,5.933457305E0,1.887102101E2,3.861288778E0,7.999999851E0,6.395371835E0,-1.000000000E0
8.088608861E2,1.934442653E1,-9.917410333E1,2.263195256E3,2.255397967E3,5.469364061E0,1.866142218E2,3.867379632E0,7.999999880E0,6.413197990E0,-1.000000000E0
8.098608663E2,1.934437222E1,-9.917411089E1,2.263587823E3,2.255790397E3,5.730475488E0,1.864599996E2,3.872778364E0,7.999999985E0,6.601649755E0,-1.000000000E0
8.108608458E2,1.934432405E1,-9.917411733E1,2.263624565E3,2.255827016E3,5.604557521E0,1.870924526E2,3.877704785E0,8.000000064E0,6.554336150E0,-1.000000000E0
8.118608263E2,1.934427980E1,-9.917411968E1,2.262959351E3,2.255161697E3,5.173441885E0,1.854848688E2,3.884173110E0,8.000000040E0,6.304045329E0,-1.000000000E0
8.128608061E2,1.934422236E1,-9.917412942E1,2.263107621E3,2.255309819E3,5.610175993E0,1.874223815E2,3.889513290E0,7.999999980E0,6.302026074E0,-1.000000000E0
8.138607904E2,1.934417458E1,-9.917413459E1,2.262913608E3,2.255115688E3,5.500310806E0,1.867516920E2,3.894772616E0,7.999999922E0,6.356068940E0,-1.000000000E0
8.148607658E2,1.934412763E1,-9.917414061E1,2.262865683E3,2.255067644E3,5.348734850E0,1.856657974E2,3.901931000E0,7.999999879E0,6.591084965E0,-1.000000000E0
8.158607458E2,1.934406339E1,-9.917414504E1,2.264256164E3,2.256457971E3,6.236223004E0,1.840789438E2,3.906765791E0,7.999999802E0,7.019130743E0,-1.000000000E0
8.168607254E2,1.934402009E1,-9.917414079E1,2.265248504E3,2.257450222E3,5.396926898E0,1.795299191E2,3.912076133E0,7.999999850E0,7.044003902E0,-1.000000000E0
8.178607056E2,1.934397327E1,-9.917415078E1,2.264048417E3,2.256250009E3,5.159998934E0,1.836333823E2,3.917597292E0,7.999999761E0,7.133762234E0,-1.000000000E0
8.188606859E2,1.934392392E1,-9.917415658E1,2.263722773E3,2.255924242E3,5.253101937E0,1.855758704E2,3.923687236E0,7.999999734E0,6.891778435E0,-1.000000000E0
8.198606653E2,1.934386950E1,-9.917416312E1,2.263751947E3,2.255953280E3,5.570506021E0,1.871302792E2,3.929464038E0,7.999999815E0,6.663210422E0,-1.000000000E0
8.208606445E2,1.934381816E1,-9.917417150E1,2.263120945E3,2.255322146E3,5.622385639E0,1.876086677E2,3.935918349E0,7.999999845E0,6.514907069E0,-1.000000000E0
8.218606246E2,1.934376115E1,-9.917418306E1,2.262989474E3,2.255190523E3,5.996141788E0,1.890813317E2,3.941482009E0,7.999999842E0,6.418223854E0,-1.000000000E0
